canonical_line_id,artifact_id,quantity,sequence_surface,canonical_sequence,sign_count,group_count,origin_count,source_kinds,provenance_tags,notes
CLINE_1053,HT 52,,GRA,GRA,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1054,HT 52,,SA MA,SA MA,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1055,HT 52A,,AB07 AB77 AB69,AB07 AB77 AB69,3,3,1,external_csv,http://sigla.phis.me/document/HT%2052a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1056,HT 52A,,AB31 AB80,AB31 AB80,2,2,1,external_csv,http://sigla.phis.me/document/HT%2052a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1057,HT 52B,,AB24,AB24,1,1,1,external_csv,http://sigla.phis.me/document/HT%2052b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1058,HT 53A,,AB31 AB24,AB31 AB24,2,2,1,external_csv,http://sigla.phis.me/document/HT%2053a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1059,HT 53A,,AB60,AB60,1,1,1,external_csv,http://sigla.phis.me/document/HT%2053a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1060,HT 53B,,AB81 AB27,AB81 AB27,2,2,1,external_csv,http://sigla.phis.me/document/HT%2053b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1061,HT 54,,KI MI RA2,KI MI RA2,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1062,HT 54,,]KU MI NA QE[,]KU MI NA QE[,4,4,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1063,HT 54A,,AB67,AB67,1,1,1,external_csv,http://sigla.phis.me/document/HT%2054a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1064,HT 54A,,AB73 AB76,AB73 AB76,2,2,1,external_csv,http://sigla.phis.me/document/HT%2054a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1065,HT 54A,,AB81 AB73 AB06 AB78,AB81 AB73 AB06 AB78,4,4,1,external_csv,http://sigla.phis.me/document/HT%2054a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1066,HT 54A,,[?] [?],[?] [?],2,2,1,external_csv,http://sigla.phis.me/document/HT%2054a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1067,HT 54B,,AB67,AB67,1,1,1,external_csv,http://sigla.phis.me/document/HT%2054b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1068,HT 55,,KI RO,KI RO,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1069,HT 55,,MA RE,MA RE,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1070,HT 55,,SI RU,SI RU,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1071,HT 55,,]RI JA,]RI JA,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1072,HT 55A,,AB24,AB24,1,1,1,external_csv,http://sigla.phis.me/document/HT%2055a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1073,HT 55A,,AB41 AB26,AB41 AB26,2,2,1,external_csv,http://sigla.phis.me/document/HT%2055a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1074,HT 55A,,AB67 AB02,AB67 AB02,2,2,1,external_csv,http://sigla.phis.me/document/HT%2055a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1075,HT 55A,,AB69,AB69,1,1,1,external_csv,http://sigla.phis.me/document/HT%2055a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1076,HT 55A,,AB80 AB27,AB80 AB27,2,2,1,external_csv,http://sigla.phis.me/document/HT%2055a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1077,HT 55B,,AB04,AB04,1,1,1,external_csv,http://sigla.phis.me/document/HT%2055b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1078,HT 55B,,AB28,AB28,1,1,1,external_csv,http://sigla.phis.me/document/HT%2055b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1079,HT 55B,,AB53 AB57,AB53 AB57,2,2,1,external_csv,http://sigla.phis.me/document/HT%2055b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1080,HT 55B,,AB78,AB78,1,1,1,external_csv,http://sigla.phis.me/document/HT%2055b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1081,HT 56,,]OLE KI,]OLE KI,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1082,HT 56A,,AB10,AB10,1,1,1,external_csv,http://sigla.phis.me/document/HT%2056a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1083,HT 56A,,AB31,AB31,1,1,1,external_csv,http://sigla.phis.me/document/HT%2056a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1084,HT 57,,DA QE RA[,DA QE RA[,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1085,HT 57A,,AB01 AB78 AB60,AB01 AB78 AB60,3,3,1,external_csv,http://sigla.phis.me/document/HT%2057a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1086,HT 57A,,AB08,AB08,1,1,1,external_csv,http://sigla.phis.me/document/HT%2057a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1087,HT 58,,AB10,AB10,1,1,1,external_csv,http://sigla.phis.me/document/HT%2058/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1088,HT 58,,AB78 AB37 AB60 AB51,AB78 AB37 AB60 AB51,4,4,1,external_csv,http://sigla.phis.me/document/HT%2058/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1089,HT 58,,OLE MI[,OLE MI[,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1090,HT 58,,OLE U,OLE U,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1091,HT 58,,OLIV,OLIV,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1092,HT 58,,QE TI RA DU,QE TI RA DU,4,4,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1093,HT 58,,]OLE E,]OLE E,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1094,HT 58,,]U KI,]U KI,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1095,HT 6,,DA KI,DA KI,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1096,HT 6,,DA QE RA,DA QE RA,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1097,HT 6,,DA TA RA,DA TA RA,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1098,HT 6,,DU DA MA,DU DA MA,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1099,HT 6,,FIC,FIC,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1100,HT 6,,JA RU,JA RU,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1101,HT 6,,KA PA,KA PA,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1102,HT 6,,KA PA QE,KA PA QE,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1103,HT 6,,MA RI I,MA RI I,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1104,HT 6,,O RA2 DI NE,O RA2 DI NE,4,4,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1105,HT 6,,PA3 NI NA,PA3 NI NA,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1106,HT 6,,PI TA JA,PI TA JA,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1107,HT 6,,QE PI TA,QE PI TA,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1108,HT 6,,RA TI SE,RA TI SE,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1109,HT 6,,SA MA,SA MA,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1110,HT 6,,TE FIC,TE FIC,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1111,HT 6,,WA DU NI MI,WA DU NI MI,4,4,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1112,HT 60,,OLE,OLE,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1113,HT 60,,QA [?] PU,QA [?] PU,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1114,HT 60,,QA [?] RE,QA [?] RE,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1115,HT 60,,VINA,VINA,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1116,HT 60,,]OLE RI,]OLE RI,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1117,HT 61,,AB73 AB37,AB73 AB37,2,2,1,external_csv,http://sigla.phis.me/document/HT%2061/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1118,HT 61,,GRA KU,GRA KU,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1119,HT 61,,MI TI,MI TI,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1120,HT 62 73,,AB03 AB28 AB67,AB03 AB28 AB67,3,3,1,external_csv,http://sigla.phis.me/document/HT%2062%2B73/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1121,HT 62 73,,AB100 [?],AB100 [?],2,2,1,external_csv,http://sigla.phis.me/document/HT%2062%2B73/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1122,HT 62 73,,AB28B AB37 [?],AB28B AB37 [?],3,3,1,external_csv,http://sigla.phis.me/document/HT%2062%2B73/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1123,HT 62 73,,AB31 AB02 AB78,AB31 AB02 AB78,3,3,1,external_csv,http://sigla.phis.me/document/HT%2062%2B73/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1124,HT 62 73,,AB55,AB55,1,1,1,external_csv,http://sigla.phis.me/document/HT%2062%2B73/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1125,HT 62 73,,AB70,AB70,1,1,1,external_csv,http://sigla.phis.me/document/HT%2062%2B73/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1126,HT 62 73,,AB77 AB81,AB77 AB81,2,2,1,external_csv,http://sigla.phis.me/document/HT%2062%2B73/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1127,HT 62 73,,AB81,AB81,1,1,1,external_csv,http://sigla.phis.me/document/HT%2062%2B73/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1128,HT 62 73,,GRA,GRA,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1129,HT 62 73,,KA KU,KA KU,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1130,HT 62 73,,PA I KI[,PA I KI[,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1131,HT 62 73,,SA RO QE[,SA RO QE[,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1132,HT 62 73,,TE VINA,TE VINA,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1133,HT 62 73,,[?] AB06,[?] AB06,2,2,1,external_csv,http://sigla.phis.me/document/HT%2062%2B73/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1134,HT 62 73,,[?] AB31 AB60,[?] AB31 AB60,3,3,1,external_csv,http://sigla.phis.me/document/HT%2062%2B73/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1135,HT 62 73,,]SA RA,]SA RA,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1136,HT 62 73,,]VIR[,]VIR[,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1137,HT 63,,AB58 AB29,AB58 AB29,2,2,1,external_csv,http://sigla.phis.me/document/HT%2063/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1138,HT 63,,AB77 AB37,AB77 AB37,2,2,1,external_csv,http://sigla.phis.me/document/HT%2063/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1139,HT 63,,AB79,AB79,1,1,1,external_csv,http://sigla.phis.me/document/HT%2063/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1140,HT 63,,KA TI,KA TI,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1141,HT 63,,SU PU2[,SU PU2[,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1142,HT 64,,AB06,AB06,1,1,1,external_csv,http://sigla.phis.me/document/HT%2064/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1143,HT 64,,AB26 AB80,AB26 AB80,2,2,1,external_csv,http://sigla.phis.me/document/HT%2064/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1144,HT 64,,AB81 AB79 AB06,AB81 AB79 AB06,3,3,1,external_csv,http://sigla.phis.me/document/HT%2064/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1145,HT 64,,CAPM,CAPM,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1146,HT 64,,RU MA[,RU MA[,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1147,HT 64,,]KU ZU NA[,]KU ZU NA[,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1148,HT 66,,AB07,AB07,1,1,1,external_csv,http://sigla.phis.me/document/HT%2066/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1149,HT 66,,AB27,AB27,1,1,1,external_csv,http://sigla.phis.me/document/HT%2066/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1150,HT 66,,AB59,AB59,1,1,1,external_csv,http://sigla.phis.me/document/HT%2066/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1151,HT 66,,AB59 AB73,AB59 AB73,2,2,1,external_csv,http://sigla.phis.me/document/HT%2066/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1152,HT 66,,ZU VIR,ZU VIR,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1153,HT 66,,]TA MI[,]TA MI[,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1154,HT 67,,FIC TE,FIC TE,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1155,HT 67,,]KU RO,]KU RO,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1156,HT 68,,AB65,AB65,1,1,1,external_csv,http://sigla.phis.me/document/HT%2068/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1157,HT 68,,VIR[,VIR[,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1158,HT 69,,AB80 AB07,AB80 AB07,2,2,1,external_csv,http://sigla.phis.me/document/HT%2069/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1159,HT 69,,]MA DI,]MA DI,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1160,HT 6A,,A717,A717,1,1,1,external_csv,http://sigla.phis.me/document/HT%206a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1161,HT 6A,,AB01 AB59 AB60,AB01 AB59 AB60,3,3,1,external_csv,http://sigla.phis.me/document/HT%206a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1162,HT 6A,,AB01 AB78 AB60,AB01 AB78 AB60,3,3,1,external_csv,http://sigla.phis.me/document/HT%206a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1163,HT 6A,,AB39 AB59 AB57,AB39 AB59 AB57,3,3,1,external_csv,http://sigla.phis.me/document/HT%206a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1164,HT 6A,,AB61 AB76 AB07 AB24,AB61 AB76 AB07 AB24,4,4,1,external_csv,http://sigla.phis.me/document/HT%206a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
