source_id,artifact_id,line_id,sign_sequence,provenance,notes,ingestion_timestamp,source_name,provenance_url
youngerarchive,KH WC 2041,table1_row2_stmt,*164C,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2042,table1_row2_stmt,*164A,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2043,table1_row2_stmt,*164A,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2044 2096,table1_row2_stmt,*164A,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2045,table1_row2_stmt,*164D,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2063,table1_row2_stmt,OVIS,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2066,table1_row2_stmt,I [?],https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2069,table1_row2_stmt,BOSM,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2070,table1_row2_stmt,I [?],https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2100,table1_row2_stmt,VIR JA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,KH WC 2100,word_1,AB100 A352 AB57,http://sigla.phis.me/document/KH%20Wc%202100/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KH%20Wc%202100/index-word.html
youngerarchive,KH WC 2102,table1_row2_stmt,OVIS,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2103,table1_row2_stmt,*408VAS,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2111,table1_row2_stmt,*164D,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2122,table1_row2_stmt,*408VAS,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KH WC 2124,table1_row2_stmt,TELA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KN 1,a.1-2_stmt,JA KU TI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KN 1,b.1-3_stmt,JA DU RA TI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,KN 1A,word_1,AB57 AB81 AB37,http://sigla.phis.me/document/KN%201a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%201a/index-word.html
sigla,KN 1B,word_1,AB57 AB51 AB60 AB37,http://sigla.phis.me/document/KN%201b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%201b/index-word.html
youngerarchive,KN 2,.1_stmt,]RU NA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,KN 2,word_1,AB26 AB06,http://sigla.phis.me/document/KN%202/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%202/index-word.html
youngerarchive,KN 22,a.1_stmt,]SU JU TA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KN 22,b_stmt,PO DI PA3,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,KN 22A,word_1,AB58 AB65 AB59,http://sigla.phis.me/document/KN%2022a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%2022a/index-word.html
sigla,KN 22A,word_2,AB77 AB46 [?],http://sigla.phis.me/document/KN%2022a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%2022a/index-word.html
sigla,KN 22B,word_1,AB11 AB07 AB56,http://sigla.phis.me/document/KN%2022b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%2022b/index-word.html
sigla,KN 22C,word_1,AB80 AB58 AB73 [?] AB06 [?],http://sigla.phis.me/document/KN%2022c/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%2022c/index-word.html
youngerarchive,KN 28,b.3_log,SU MI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,KN 28B,word_1,[?] AB04,http://sigla.phis.me/document/KN%2028b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%2028b/index-word.html
youngerarchive,KN 32,a.2_stmt,A KA TA[,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KN 32,b.2_stmt,SA PU,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KN 32,b.3_stmt,JA SU,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,KN 32A,word_1,AB08 AB03 [?],http://sigla.phis.me/document/KN%2032a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%2032a/index-word.html
sigla,KN 32A,word_2,AB08 AB77 AB59 [?],http://sigla.phis.me/document/KN%2032a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%2032a/index-word.html
sigla,KN 32B,word_1,[?] AB04,http://sigla.phis.me/document/KN%2032b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%2032b/index-word.html
sigla,KN 32B,word_2,[?] AB31 AB50,http://sigla.phis.me/document/KN%2032b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%2032b/index-word.html
sigla,KN 32B,word_3,AB03,http://sigla.phis.me/document/KN%2032b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%2032b/index-word.html
sigla,KN 32B,word_4,[?] AB57 AB58,http://sigla.phis.me/document/KN%2032b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%2032b/index-word.html
sigla,KN WB 33A,word_1,AB16 AB67,http://sigla.phis.me/document/KN%20Wb%2033a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Wb%2033a/index-word.html
sigla,KN WB 33B,word_1,AB55 AB09 [?],http://sigla.phis.me/document/KN%20Wb%2033b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Wb%2033b/index-word.html
youngerarchive,KN WC 26,a: RU-JA_log,IMPRESSION DISC NO PAPYRUS,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KN WC 26,a: RU-JA_stmt,B NI PI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,KN WC 26A,word_1,AB26 AB57,http://sigla.phis.me/document/KN%20Wc%2026a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Wc%2026a/index-word.html
sigla,KN WC 26B,word_1,AB30 AB39,http://sigla.phis.me/document/KN%20Wc%2026b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Wc%2026b/index-word.html
youngerarchive,KN WC 29,table1_row2_stmt,CAPM,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,KN WC 3,word_1,AB77 AB28 AB77,http://sigla.phis.me/document/KN%20Wc%203/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Wc%203/index-word.html
sigla,KN WC 30,word_1,AB57 AB60,http://sigla.phis.me/document/KN%20Wc%2030/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Wc%2030/index-word.html
youngerarchive,KN WC 42,b: ]-NA_log,IMPRESSION MOTIF NOT PRESERVED,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KN WC 42,b: ]-NA_stmt,A O,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KN WC 43,a: vestigia_log,NOT PRESERVED,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KN WC 48,a: ]TE_stmt,B VESTIGIA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,KN ZB 20,word_1,AB06 AB08 AB56,http://sigla.phis.me/document/KN%20Zb%2020/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zb%2020/index-word.html
youngerarchive,KN ZB 35,table1_row2_log,]OLE,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,KN ZB 35,table1_row2_stmt,]JA[ ]DI ]WI[,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,KN ZB 35,word_1,AB57,http://sigla.phis.me/document/KN%20Zb%2035/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zb%2035/index-word.html
sigla,KN ZB 35,word_2,AB07,http://sigla.phis.me/document/KN%20Zb%2035/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zb%2035/index-word.html
sigla,KN ZB 35,word_3,AB40,http://sigla.phis.me/document/KN%20Zb%2035/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zb%2035/index-word.html
sigla,KN ZB 4,word_1,[?] AB65,http://sigla.phis.me/document/KN%20Zb%204/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zb%204/index-word.html
sigla,KN ZB 4,word_2,AB57 AB41,http://sigla.phis.me/document/KN%20Zb%204/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zb%204/index-word.html
sigla,KN ZB 4,word_3,AB41,http://sigla.phis.me/document/KN%20Zb%204/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zb%204/index-word.html
sigla,KN ZB 40,word_1,AB08 AB03 AB67,http://sigla.phis.me/document/KN%20Zb%2040/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zb%2040/index-word.html
sigla,KN ZB 40,word_2,AB10 AB06 AB08,http://sigla.phis.me/document/KN%20Zb%2040/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zb%2040/index-word.html
sigla,KN ZB 5,word_1,AB08 AB69 AB53 AB41 AB37,http://sigla.phis.me/document/KN%20Zb%205/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zb%205/index-word.html
sigla,KN ZC 6,word_1,AB34 AB37 AB53,http://sigla.phis.me/document/KN%20Zc%206/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zc%206/index-word.html
sigla,KN ZC 6,word_2,AB08 AB07 AB01 AB67 AB37 AB03 AB81,http://sigla.phis.me/document/KN%20Zc%206/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zc%206/index-word.html
sigla,KN ZC 6,word_3,AB30 AB57 AB55,http://sigla.phis.me/document/KN%20Zc%206/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zc%206/index-word.html
sigla,KN ZC 6,word_4,AB65 AB81 AB06 AB03 AB81 AB55 AB10 [?] AB28 AB79,http://sigla.phis.me/document/KN%20Zc%206/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zc%206/index-word.html
sigla,KN ZC 7,word_1,AB08 AB77 AB55 AB74 AB37,http://sigla.phis.me/document/KN%20Zc%207/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zc%207/index-word.html
sigla,KN ZC 7,word_2,AB51 AB60 AB27,http://sigla.phis.me/document/KN%20Zc%207/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zc%207/index-word.html
sigla,KN ZC 7,word_3,AB08 AB79 AB60,http://sigla.phis.me/document/KN%20Zc%207/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zc%207/index-word.html
sigla,KN ZC 7,word_4,AB57 AB31 AB60 AB08 AB06 AB24 AB40 AB39 [?],http://sigla.phis.me/document/KN%20Zc%207/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zc%207/index-word.html
sigla,KN ZE 16,word_1,AB08 AB39,http://sigla.phis.me/document/KN%20Ze%2016/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Ze%2016/index-word.html
sigla,KN ZF 13,word_1,AB08 AB27 AB24 AB41 AB07 A301 AB39 AB44 AB03 AB57 AB59 AB53 AB09 AB04 AB53 AB23 AB08 AB57 AB81,http://sigla.phis.me/document/KN%20Zf%2013/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/KN%20Zf%2013/index-word.html
youngerarchive,MA 1,a.1_stmt,QE DE MI NU,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 1,a.1_stmt,X I DU WI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 1,b.1_stmt,A MA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 1,b.1_stmt,QE DE MI NU,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 10,a._log,*412VAS E,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 10,a._log,*412VAS F,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 10,a._log,*413VAS SU,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 10,b.1_log,*405VAS,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 10,b.1_log,*412VAS E,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 10,b.1_stmt,DU PI TE WA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 10,b.2_log,*404VAS A,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 10,b.2_log,*404VAS TI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 10,c._log,*404VAS ?][,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 10,c._log,*412VAS E,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 10,c._log,*412VAS F,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,MA 10A,word_1,AB26,http://sigla.phis.me/document/MA%2010a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%2010a/index-word.html
sigla,MA 10B,word_1,AB51 AB39 AB04 AB54,http://sigla.phis.me/document/MA%2010b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%2010b/index-word.html
sigla,MA 1A,word_1,AB28 AB51 AB40,http://sigla.phis.me/document/MA%201a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%201a/index-word.html
sigla,MA 1A,word_2,AB78 AB45 AB73 AB55,http://sigla.phis.me/document/MA%201a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%201a/index-word.html
sigla,MA 1B,word_1,AB08 AB80,http://sigla.phis.me/document/MA%201b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%201b/index-word.html
sigla,MA 1B,word_2,AB78 AB45 AB73 AB55,http://sigla.phis.me/document/MA%201b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%201b/index-word.html
sigla,MA 1C,word_1,AB37,http://sigla.phis.me/document/MA%201c/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%201c/index-word.html
youngerarchive,MA 2,a.1_stmt,]DU RA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 2,b.1_stmt,RE TI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 2,b.2_stmt,JA KU,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 2,c.1_stmt,U NA NA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 2,c.1_stmt,]JA MA U TI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,MA 2A,word_1,AB51 AB60,http://sigla.phis.me/document/MA%202a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%202a/index-word.html
